Sample,Pathlength,Temperature,Absorbance
8,1,20.6,0.2094
8,1,21.2,0.2106
8,1,21.7,0.2098
8,1,22.2,0.2099
8,1,22.7,0.2101
8,1,23.2,0.2103
8,1,23.6,0.2113
8,1,24.2,0.2108
8,1,24.7,0.2112
8,1,25.2,0.2116
8,1,25.7,0.2121
8,1,26.2,0.2127
8,1,26.6,0.213
8,1,27,0.2133
8,1,27.5,0.2139
8,1,27.9,0.2137
8,1,28.3,0.2143
8,1,28.7,0.2148
8,1,29.2,0.2146
8,1,29.6,0.2151
8,1,30,0.2156
8,1,30.4,0.2157
8,1,30.8,0.2158
8,1,31.3,0.2162
8,1,31.7,0.2172
8,1,32.2,0.2168
8,1,32.7,0.217
8,1,33.2,0.2174
8,1,33.7,0.2178
8,1,34.2,0.2181
8,1,34.7,0.2183
8,1,35.2,0.2185
8,1,35.7,0.2193
8,1,36.2,0.2193
8,1,36.7,0.22
8,1,37.1,0.22
8,1,37.6,0.2201
8,1,38,0.2205
8,1,38.5,0.2207
8,1,39,0.221
8,1,39.5,0.2216
8,1,40,0.2214
8,1,40.5,0.2221
8,1,41,0.2226
8,1,41.5,0.2226
8,1,41.9,0.2229
8,1,42.4,0.2237
8,1,42.9,0.2236
8,1,43.4,0.224
8,1,43.9,0.2245
8,1,44.4,0.2244
8,1,44.9,0.2249
8,1,45.4,0.2253
8,1,45.9,0.2255
8,1,46.4,0.2256
8,1,46.8,0.2261
8,1,47.4,0.2266
8,1,47.8,0.2269
8,1,48.3,0.2271
8,1,48.8,0.2276
8,1,49.3,0.2281
8,1,49.8,0.2284
8,1,50.3,0.229
8,1,50.8,0.2295
8,1,51.3,0.2299
8,1,51.8,0.2302
8,1,52.3,0.2309
8,1,52.8,0.2311
8,1,53.3,0.2317
8,1,53.8,0.2324
8,1,54.3,0.2326
8,1,54.8,0.2333
8,1,55.3,0.2339
8,1,55.7,0.2343
8,1,56.2,0.2349
8,1,56.7,0.2356
8,1,57.3,0.2363
8,1,57.7,0.2367
8,1,58.2,0.2373
8,1,58.7,0.2384
8,1,59.3,0.2391
8,1,59.7,0.2397
8,1,60.2,0.2404
8,1,60.7,0.2414
8,1,61.2,0.2422
8,1,61.7,0.2432
8,1,62.2,0.2443
8,1,62.7,0.2449
8,1,63.2,0.2461
8,1,63.7,0.2468
8,1,64.2,0.2482
8,1,64.7,0.2493
8,1,65.2,0.2511
8,1,65.6,0.2517
8,1,66.1,0.2525
8,1,66.6,0.2537
8,1,67.1,0.2548
8,1,67.6,0.2559
8,1,68.2,0.257
8,1,68.6,0.2579
8,1,69.1,0.2591
8,1,69.6,0.2602
8,1,70.1,0.2613
8,1,70.6,0.2626
8,1,71.1,0.2635
8,1,71.6,0.2646
8,1,72,0.2661
8,1,72.6,0.267
8,1,73.1,0.2682
8,1,73.6,0.2688
8,1,74,0.2701
8,1,74.5,0.2711
8,1,75,0.2721
8,1,75.6,0.2729
8,1,76,0.274
8,1,76.5,0.2752
8,1,77,0.2761
8,1,77.5,0.2766
8,1,78,0.2779
8,1,78.5,0.2787
8,1,79,0.2797
8,1,79.6,0.2804
8,1,80,0.2809
8,1,80.4,0.282
8,1,81,0.2831
8,1,81.5,0.2836
8,1,81.9,0.2844
8,1,82.6,0.2855
8,1,82.9,0.2859
8,1,83.4,0.2867
8,1,84,0.2874
8,1,84.5,0.2886
8,1,85,0.2889
8,1,85.4,0.2895
8,1,86.1,0.2904
8,1,86.4,0.291
8,1,86.9,0.2918
8,1,87.3,0.2922
8,1,87.9,0.2935
8,1,88.3,0.2937
8,1,88.8,0.2942
8,1,89.4,0.2948
8,1,89.9,0.2956
8,1,90.4,0.2959
8,1,90.9,0.2968
8,1,91.3,0.2971
8,1,91.7,0.2974
8,1,92.3,0.2984
8,1,92.8,0.2988
8,1,93.2,0.2995
8,1,94,0.3
8,1,94.3,0.3
8,1,94.7,0.3007
8,1,95.3,0.3015
8,1,95.8,0.3018
8,1,96.2,0.3023
8,1,96.7,0.303
8,1,97.3,0.3031
8,1,97.6,0.3037
8,1,98.1,0.3041
8,1,98.4,0.3046
8,1,99.1,0.3053
8,1,99.3,0.3055
8,1,99.6,0.3056
8,1,99.6,0.3062
8,1,99.8,0.3065
8,1,100,0.3072
8,1,100.3,0.3076
8,1,101.2,0.3073
8,1,101.4,0.3084
8,1,102.1,0.3084
8,1,102.5,0.3086
8,1,102.8,0.3095
8,1,103.4,0.3094
8,1,103.8,0.3095
8,1,104.2,0.3102
8,1,105,0.3106
8,1,105.4,0.3107
8,1,105.6,0.3111
